time_h,C_plasma_hair,C_plasma_nohair,C_plasma_occluded,C_SC,C_VE,C_follicle,C_dermis,J_transcellular,J_follicle
21.370685342671337,1878.5916166577122,1.4481629180346378,1879.1743455031349,0.06404737460452509,1.2807833098599153,1.2242844570781308,1.2234240767047473,-0.44643090358052184,8591.7206480568
21.382691345672836,1878.6040428856193,1.4491245281999074,1879.1865194780246,0.0640370742572364,1.2805773046442754,1.2240783266308237,1.223218092240968,-0.44643305781248094,8590.262873440224
21.394697348674338,1878.616061420757,1.4500857370120614,1879.1982858504657,0.06402677391216773,1.2803712995663494,1.2238722311558798,1.2230121427211385,-0.446434932393009,8588.805383484832
21.406703351675837,1878.6276728330715,1.4510465442161553,1879.2096451903315,0.06401647357560193,1.2801652947514393,1.2236661706464853,1.2228062281384642,-0.4464365283820051,8587.34817802631
21.41870935467734,1878.6388776917938,1.4520069495582468,1879.220598066783,0.06400617325379933,1.2799592903243975,1.223460145095829,1.222600348486155,-0.44643784683572996,8585.89125691367
21.43071535767884,1878.649676565443,1.4529669527853926,1879.2311450482678,0.06399587295299786,1.2797532864096302,1.223254154497105,1.2223945037574244,-0.4464388888068278,8584.434619987036
21.44272136068034,1878.6600700218262,1.453926553645648,1879.2412867025241,0.06398557267941317,1.2795472831310988,1.2230481988435107,1.2221886939454907,-0.44643965534434926,8582.978267088758
21.45472736368184,1878.6700586171257,1.4548857518880642,1879.2510235965794,0.0639752724362561,1.27934128055283,1.2228422781291255,1.221982919044089,-0.4464401470133233,8581.522193309433
21.466733366683343,1878.679642922195,1.4558445472626869,1879.260356296751,0.06396497223091906,1.279135278822256,1.222636392346796,1.2217771790462348,-0.4464403650523252,8580.066400443176
21.478739369684842,1878.6888235071917,1.4568029395205537,1879.2692853547746,0.06395467207077635,1.278929278086451,1.2224305414893724,1.2215714739449484,-0.44644031069700674,8578.61089028633
21.490745372686344,1878.6976009369725,1.4577609284136928,1879.2778113398856,0.06394437196192478,1.2787232784670053,1.2222247255500776,1.2213658037334683,-0.4464399849772267,8577.155662645719
21.502751375687843,1878.7059757756826,1.4587185136951204,1879.2859348232976,0.0639340719104385,1.2785172800850577,1.2220189445221392,1.2211601684050388,-0.44643938891919355,8575.700717314838
21.514757378689346,1878.7139485867583,1.4596756951188408,1879.2936563683645,0.06392377192236905,1.278311283061297,1.221813198398789,1.2209545679529072,-0.44643852354546,8574.246054093848
21.526763381690845,1878.7215199329278,1.4606324724398414,1879.3009765377328,0.06391347200374554,1.2781052875159635,1.221607487173263,1.220749002370326,-0.44643738987495674,8572.791672782909
21.538769384692348,1878.728690376211,1.4615888454140937,1879.307895893342,0.06390317216057471,1.277899293568852,1.221401810838801,1.2205434716505508,-0.4464359889230014,8571.33757317996
21.550775387693847,1878.735460477922,1.4625448137985495,1879.3144149964253,0.06389287239884106,1.2776933013393132,1.2211961693886484,1.220337975786842,-0.4464343217013216,8569.88375507628
21.56278139069535,1878.741830798669,1.4635003773511404,1879.3205344075116,0.06388257272450691,1.277487310946256,1.2209905628160531,1.2201325147724642,-0.44643238921806017,8568.430218274249
21.574787393696848,1878.7478018983559,1.4644555358307738,1879.3262546864244,0.06387227314351253,1.277281322508149,1.220784991114269,1.2199270886006854,-0.44643019247780025,8566.976962565142
21.58679339669835,1878.753374336183,1.4654102889973344,1879.3315763922858,0.06386197366177628,1.2770753361430236,1.2205794542765525,1.2197216972647786,-0.44642773248158285,8565.523987751345
21.59879939969985,1878.7585486706487,1.4663646366116787,1879.3365000835142,0.06385167428519462,1.2768693519684755,1.2203739522961652,1.2195163407580203,-0.44642501022691766,8564.07129362413
21.610805402701352,1878.7633254595476,1.467318578435636,1879.3410263178284,0.06384137501964228,1.2766633701016659,1.220168485166373,1.2193110190736909,-0.44642202670779874,8562.618879977003
21.62281140570285,1878.7677052599765,1.4682721142320043,1879.3451556522466,0.0638310758709724,1.2764573906593255,1.2199630528804453,1.2191057322050756,-0.446418782914737,8561.166746605675
21.634817408704354,1878.7716886283308,1.46922524376455,1879.3488886430875,0.06382077684501651,1.276251413757754,1.2197576554316563,1.2189004801454626,-0.44641527983474744,8559.71489330365
21.646823411705853,1878.7752761203074,1.4701779667980057,1879.3522258459714,0.06381047794758475,1.2760454395128251,1.219552292813284,1.2186952628881451,-0.44641151845140037,8558.263319857762
